Date,Open,High,Low,Close,Volume,Symbol,Name
2024-01-19,141460.79962843144,143034.70175270882,139886.89750415407,141460.79962843144,1475271,028260.KS,삼성물산
2024-01-22,141052.46080961847,142883.5078738909,139397.19303845073,141140.35045617083,3603564,028260.KS,삼성물산
2024-01-23,141835.7298860569,146603.88613816304,139474.55461479386,143039.22037647845,2563107,028260.KS,삼성물산
2024-01-24,145150.45539531444,149785.1447088471,145150.45539531444,147467.80005208077,4877698,028260.KS,삼성물산
2024-01-25,147570.51530412442,148976.14676097472,144725.71782143007,146850.9322912024,5044590,028260.KS,삼성물산
2024-01-26,147914.89539245624,147914.89539245624,144558.49090576725,146236.69314911176,3349319,028260.KS,삼성물산
2024-01-29,149564.69121464138,155363.78385536806,146493.39353274452,150928.5886940563,3886487,028260.KS,삼성물산
2024-01-30,151541.7008967008,156247.62616270944,150393.59343753138,153320.6098001204,3633849,028260.KS,삼성물산
2024-01-31,153150.52827995017,155253.06560930773,148662.27063524982,151957.6681222788,3561857,028260.KS,삼성물산
2024-02-01,153441.24470454446,156071.96890066852,151293.1713735971,153682.57013713283,1760753,028260.KS,삼성물산
2024-02-02,155269.49697727407,155271.1274309871,149398.92653027808,152335.0269806326,1385265,028260.KS,삼성물산
2024-02-05,149577.56293831504,155444.6993498749,146539.81145533858,150992.25540260674,5085146,028260.KS,삼성물산
2024-02-06,148160.85852861725,155436.02169624253,148160.85852861725,151798.4401124299,4573596,028260.KS,삼성물산
2024-02-07,149526.65149120498,149526.65149120498,142604.70890828798,146065.68019974648,1854667,028260.KS,삼성물산
2024-02-08,145081.31479529274,145081.31479529274,137118.05942461244,141099.6871099526,3002653,028260.KS,삼성물산
2024-02-09,143183.24781011592,143583.16918874113,135583.76094060484,139583.465064673,4800964,028260.KS,삼성물산
2024-02-12,138317.7665083119,138317.7665083119,135333.76799403416,136825.76725117303,4484458,028260.KS,삼성물산
2024-02-13,136439.61594399592,141851.69115316324,133656.5544119933,137754.12278257828,1647960,028260.KS,삼성물산
2024-02-14,138223.75716657424,138282.50286760315,132360.13442078058,135321.31864419187,4643664,028260.KS,삼성물산
