Date,Open,High,Low,Close,Volume,Symbol,Name
2024-01-19,70730.39981421572,71517.35087635441,69943.44875207703,70730.39981421572,1475271,005930.KS,삼성전자
2024-01-22,70526.23040480923,71441.75393694545,69698.59651922536,70570.17522808541,3603564,005930.KS,삼성전자
2024-01-23,70917.86494302846,73301.94306908152,69737.27730739693,71519.61018823922,2563107,005930.KS,삼성전자
2024-01-24,72575.22769765722,74892.57235442355,72575.22769765722,73733.90002604038,4877698,005930.KS,삼성전자
2024-01-25,73785.25765206221,74488.07338048736,72362.85891071503,73425.4661456012,5044590,005930.KS,삼성전자
2024-01-26,73957.44769622812,73957.44769622812,72279.24545288362,73118.34657455588,3349319,005930.KS,삼성전자
2024-01-29,74782.34560732069,77681.89192768403,73246.69676637226,75464.29434702815,3886487,005930.KS,삼성전자
2024-01-30,75770.8504483504,78123.81308135472,75196.79671876569,76660.3049000602,3633849,005930.KS,삼성전자
2024-01-31,76575.26413997509,77626.53280465386,74331.13531762491,75978.8340611394,3561857,005930.KS,삼성전자
2024-02-01,76720.62235227223,78035.98445033426,75646.58568679856,76841.28506856642,1760753,005930.KS,삼성전자
2024-02-02,77634.74848863704,77635.56371549355,74699.46326513904,76167.5134903163,1385265,005930.KS,삼성전자
2024-02-05,74788.78146915752,77722.34967493745,73269.90572766929,75496.12770130337,5085146,005930.KS,삼성전자
2024-02-06,74080.42926430862,77718.01084812127,74080.42926430862,75899.22005621495,4573596,005930.KS,삼성전자
2024-02-07,74763.32574560249,74763.32574560249,71302.35445414399,73032.84009987324,1854667,005930.KS,삼성전자
2024-02-08,72540.65739764637,72540.65739764637,68559.02971230622,70549.8435549763,3002653,005930.KS,삼성전자
2024-02-09,71591.62390505796,71791.58459437056,67791.88047030242,69791.7325323365,4800964,005930.KS,삼성전자
2024-02-12,69158.88325415595,69158.88325415595,67666.88399701708,68412.88362558652,4484458,005930.KS,삼성전자
2024-02-13,68219.80797199796,70925.84557658162,66828.27720599665,68877.06139128914,1647960,005930.KS,삼성전자
2024-02-14,69111.87858328712,69141.25143380158,66180.06721039029,67660.65932209593,4643664,005930.KS,삼성전자
2024-02-15,67544.13634855326,67544.13634855326,64022.546971145406,65783.34165984933,3106811,005930.KS,삼성전자
2024-02-16,66505.05829955045,68984.01931058023,66505.05829955045,67744.53880506534,4872668,005930.KS,삼성전자
2024-02-19,67706.9507759604,69244.20334656419,65700.8143483886,67472.50884747639,5050797,005930.KS,삼성전자
2024-02-20,68495.54951044134,69620.74536171099,65573.99673761969,67597.37104966534,4967065,005930.KS,삼성전자
2024-02-21,67478.55633314866,67478.55633314866,63931.41386539933,65704.985099274,2174540,005930.KS,삼성전자
2024-02-22,64805.75316778708,66258.59886003523,63786.32997148287,65022.46441575905,3723788,005930.KS,삼성전자
2024-02-23,65370.65438734949,66657.24674204638,63741.20295958004,65199.22485081321,2451789,005930.KS,삼성전자
2024-02-26,64512.99880601228,64512.99880601228,62948.89455821702,63730.94668211465,4394532,005930.KS,삼성전자
2024-02-27,65035.77339691035,65552.42438755088,62930.9435383911,64241.68396297099,4570218,005930.KS,삼성전자
2024-02-28,64838.04951552733,64838.04951552733,62166.11845862974,63502.083987078535,2782979,005930.KS,삼성전자
2024-02-29,63607.55341247644,63964.30260125988,62362.441016969125,63163.3718091145,1138492,005930.KS,삼성전자
2024-03-01,64002.12292822055,64002.12292822055,60867.55132308763,62434.83712565409,1996506,005930.KS,삼성전자
2024-03-04,63954.51827227315,65603.4582866094,63954.51827227315,64778.98827944127,1148706,005930.KS,삼성전자
