Date,Open,High,Low,Close,Volume,Symbol,Name
2024-01-19,4575.581862635619,4621.962281734163,4575.581862635619,4598.772072184891,541592,^GSPC,S&P 500
2024-01-22,4576.341277602739,4621.647324179299,4487.540451326291,4554.593887752795,1765812,^GSPC,S&P 500
2024-01-23,4583.657515369662,4640.770549401668,4512.255588045933,4576.513068723801,1128144,^GSPC,S&P 500
2024-01-24,4645.894740027896,4666.758774063464,4549.903788765552,4608.331281414508,1959556,^GSPC,S&P 500
2024-01-25,4528.4830648137895,4592.660449014598,4518.598960486666,4555.629704750632,1262496,^GSPC,S&P 500
2024-01-26,4507.192917653449,4572.8038257915405,4486.335749290568,4529.569787541054,590574,^GSPC,S&P 500
2024-01-29,4537.448651710191,4587.9285208698375,4497.0056931538575,4542.4671070118475,905567,^GSPC,S&P 500
2024-01-30,4541.227855814034,4596.120112586406,4507.78903262419,4551.954572605298,1154759,^GSPC,S&P 500
2024-01-31,4649.2593481964295,4649.2593481964295,4601.36381712955,4625.31158266299,1719445,^GSPC,S&P 500
2024-02-01,4623.238894473574,4674.578979920846,4584.56722795306,4629.573103936953,1775568,^GSPC,S&P 500
2024-02-02,4541.144091600439,4597.590618205567,4528.186215824596,4562.888417015081,816604,^GSPC,S&P 500
2024-02-05,4565.994334820286,4622.458748811414,4499.0035630823195,4560.731155946866,1269027,^GSPC,S&P 500
2024-02-06,4610.0510777365635,4686.006334705567,4580.043455335,4633.024895020283,1321334,^GSPC,S&P 500
2024-02-07,4565.729457133519,4610.581495159666,4475.557811860017,4543.069653509841,867008,^GSPC,S&P 500
2024-02-08,4585.038981195946,4620.176129802289,4496.283507919315,4558.229818860802,1433037,^GSPC,S&P 500
2024-02-09,4485.31356394286,4506.949691973426,4389.139815664536,4448.044753818981,1627081,^GSPC,S&P 500
2024-02-12,4531.425929596125,4550.006846212571,4454.553499895112,4502.280173053841,1783500,^GSPC,S&P 500
2024-02-13,4512.253860046284,4549.055877904548,4494.200750576998,4521.628314240773,1453097,^GSPC,S&P 500
2024-02-14,4485.339270608297,4557.667131715226,4425.845941012826,4491.756536364026,891778,^GSPC,S&P 500
2024-02-15,4460.4818316948495,4510.440958501313,4392.980031850664,4451.710495175988,1701867,^GSPC,S&P 500
2024-02-16,4351.313354095325,4394.944524507432,4329.752669064018,4362.348596785725,1102688,^GSPC,S&P 500
2024-02-19,4317.240620940944,4362.535543393788,4284.519085604251,4323.52731449902,504837,^GSPC,S&P 500
2024-02-20,4280.087105332328,4362.307112825368,4264.561384714179,4313.434248769773,1696703,^GSPC,S&P 500
2024-02-21,4282.444565176677,4322.438548144474,4267.611685297598,4295.025116721036,1873420,^GSPC,S&P 500
2024-02-22,4326.859475307885,4346.862451805469,4297.213953753389,4322.038202779429,1382026,^GSPC,S&P 500
2024-02-23,4301.891706866335,4329.914288179833,4269.655517089892,4299.784902634863,1262937,^GSPC,S&P 500
2024-02-26,4275.596540785656,4332.011844952297,4265.056734619275,4298.534289785786,1232577,^GSPC,S&P 500
2024-02-27,4305.16266144278,4393.145279839454,4273.659614216752,4333.402447028103,1689125,^GSPC,S&P 500
2024-02-28,4356.564399738731,4373.910739677633,4304.494906229063,4339.202822953348,1017226,^GSPC,S&P 500
2024-02-29,4302.851965279769,4347.1061620561,4302.851965279769,4324.9790636679345,1103282,^GSPC,S&P 500
2024-03-01,4283.535692335049,4334.094582600245,4269.775613461229,4301.935098030737,731769,^GSPC,S&P 500
2024-03-04,4335.608049849858,4391.633863013529,4284.403531345076,4338.018697179303,594531,^GSPC,S&P 500
2024-03-05,4305.423526940682,4344.889652745642,4218.06618627667,4281.477919511156,768124,^GSPC,S&P 500
2024-03-06,4317.650080658131,4331.32345626545,4243.149994581699,4287.236725423574,1160499,^GSPC,S&P 500
2024-03-07,4293.843656939451,4363.791214905216,4242.027674318983,4302.9094446121,829161,^GSPC,S&P 500
2024-03-08,4232.762909761118,4245.9401771427765,4167.486698482049,4206.713437812413,777662,^GSPC,S&P 500
2024-03-11,4253.391441703481,4290.66856192882,4225.643167743498,4258.15586483616,757262,^GSPC,S&P 500
2024-03-12,4266.526377644278,4331.023112138543,4217.79763276506,4274.410372451802,1619460,^GSPC,S&P 500
2024-03-13,4253.014269975586,4308.0765150471625,4253.014269975586,4280.545392511374,911196,^GSPC,S&P 500
2024-03-14,4280.228807431341,4317.39353650923,4213.133998854083,4265.263767681657,1732407,^GSPC,S&P 500
2024-03-15,4335.522841555041,4398.613096722728,4270.448690155955,4334.5308934393415,1973195,^GSPC,S&P 500
2024-03-18,4345.243751714084,4379.087698473552,4308.550366793642,4343.819032633597,1809008,^GSPC,S&P 500
2024-03-19,4410.765834968228,4475.748436209529,4357.944953623432,4416.846694916481,1766068,^GSPC,S&P 500
2024-03-20,4337.018100538337,4347.597611599243,4282.85967103364,4315.228641316441,942621,^GSPC,S&P 500
2024-03-21,4318.633834324046,4359.428192250295,4305.876599656321,4332.652395953308,1783368,^GSPC,S&P 500
2024-03-22,4229.350578269922,4310.5906586289975,4229.350578269922,4269.97061844946,1954883,^GSPC,S&P 500
2024-03-25,4313.523443182502,4354.082542631195,4242.978034003283,4298.530288317239,953036,^GSPC,S&P 500
2024-03-26,4259.949192960421,4305.977619790682,4205.764591778178,4255.87110578443,992904,^GSPC,S&P 500
2024-03-27,4264.165670681808,4279.702191685133,4206.129414691673,4242.9158031884035,1883789,^GSPC,S&P 500
2024-03-28,4205.817841594255,4227.9489430887,4141.163949836792,4184.556446462746,1967316,^GSPC,S&P 500
2024-03-29,4062.616620794953,4133.72484729066,4051.7958783887625,4092.7603628397114,604996,^GSPC,S&P 500
2024-04-01,4165.12521490389,4185.501142111464,4095.212175623827,4140.356658867646,1752517,^GSPC,S&P 500
2024-04-02,4074.453236509294,4121.177276830817,4034.0082011310524,4077.592738980935,575852,^GSPC,S&P 500
2024-04-03,4083.6134214251915,4154.449752237435,4032.4263823310584,4093.4380672842462,772282,^GSPC,S&P 500
2024-04-04,4072.7600898017404,4124.019690940007,4031.393240619745,4077.706465779876,1453523,^GSPC,S&P 500
2024-04-05,4039.567298520031,4058.181908990592,4004.7205857732183,4031.451247381905,782836,^GSPC,S&P 500
2024-04-08,4059.6475261163914,4068.755382051104,4011.1005914501766,4039.9279867506402,1740363,^GSPC,S&P 500
2024-04-09,4033.6683131972936,4079.4062382127736,3978.538381413964,4028.9723098133686,1225787,^GSPC,S&P 500
2024-04-10,3983.3577534888254,4033.8097671797123,3955.3970725244767,3994.6034198520942,1357670,^GSPC,S&P 500
2024-04-11,3974.6811350265307,4032.882711895925,3915.963414944529,3974.4230634202268,1477861,^GSPC,S&P 500
2024-04-12,3997.651900454138,4045.1885440688948,3960.7466521767396,4002.967598122817,1412041,^GSPC,S&P 500
2024-04-15,4001.6282168605203,4091.6435045871717,3999.0930124869806,4045.368258537076,1873859,^GSPC,S&P 500
2024-04-16,4021.6591371398335,4068.4301382681806,3973.5429692333396,4020.98655375076,1044319,^GSPC,S&P 500
2024-04-17,3984.623231567504,4022.1060726555233,3982.0582897972226,4002.082181226373,848026,^GSPC,S&P 500
2024-04-18,4007.6754888725013,4047.190276750219,3928.600367585587,3987.895322167903,1787458,^GSPC,S&P 500
2024-04-19,3989.990663925238,4006.9246928453804,3922.7868475899645,3964.855770217672,1645181,^GSPC,S&P 500
2024-04-22,3998.6605918930204,4010.796111752743,3954.4397898215825,3982.617950787163,673383,^GSPC,S&P 500
