Date,Open,High,Low,Close,Volume,Symbol,Name
2024-01-19,424382.39888529433,429104.1052581264,419660.69251246226,424382.39888529433,1475271,006400.KS,삼성SDI
2024-01-22,423157.3824288554,428650.52362167265,418191.5791153522,423421.05136851245,3603564,006400.KS,삼성SDI
2024-01-23,425507.1896581707,439811.6584144892,418423.6638443816,429117.66112943535,2563107,006400.KS,삼성SDI
2024-01-24,435451.3661859433,449355.43412654137,435451.3661859433,442403.4001562423,4877698,006400.KS,삼성SDI
2024-01-25,442711.5459123733,446928.4402829241,434177.1534642902,440552.79687360715,5044590,006400.KS,삼성SDI
2024-01-26,443744.6861773687,443744.6861773687,433675.4727173017,438710.0794473352,3349319,006400.KS,삼성SDI
2024-01-29,448694.073643924,466091.3515661041,439480.1805982335,452785.7660821688,3886487,006400.KS,삼성SDI
2024-01-30,454625.1026901023,468742.8784881283,451180.7803125941,459961.82940036117,3633849,006400.KS,삼성SDI
2024-01-31,459451.58483985043,465759.1968279231,445986.8119057495,455873.00436683634,3561857,006400.KS,삼성SDI
2024-02-01,460323.73411363334,468215.9067020056,453879.51412079134,461047.7104113985,1760753,006400.KS,삼성SDI
2024-02-02,465808.4909318222,465813.3822929613,448196.77959083434,457005.0809418978,1385265,006400.KS,삼성SDI
2024-02-05,448732.68881494517,466334.0980496247,439619.43436601583,452976.76620782027,5085146,006400.KS,삼성SDI
2024-02-06,444482.5755858518,466308.0650887277,444482.5755858518,455395.32033728977,4573596,006400.KS,삼성SDI
2024-02-07,448579.95447361504,448579.95447361504,427814.126724864,438197.0405992395,1854667,006400.KS,삼성SDI
2024-02-08,435243.9443858783,435243.9443858783,411354.1782738374,423299.06132985785,3002653,006400.KS,삼성SDI
2024-02-09,429549.7434303478,430749.50756622344,406751.2828218146,418750.395194019,4800964,006400.KS,삼성SDI
2024-02-12,414953.2995249357,414953.2995249357,406001.30398210254,410477.30175351916,4484458,006400.KS,삼성SDI
2024-02-13,409318.8478319878,425555.07345948974,400969.6632359799,413262.36834773485,1647960,006400.KS,삼성SDI
2024-02-14,414671.27149972273,414847.5086028094,397080.40326234174,405963.95593257557,4643664,006400.KS,삼성SDI
2024-02-15,405264.8180913195,405264.8180913195,384135.28182687244,394700.049959096,3106811,006400.KS,삼성SDI
2024-02-16,399030.34979730274,413904.11586348136,399030.34979730274,406467.2328303921,4872668,006400.KS,삼성SDI
2024-02-19,406241.70465576247,415465.2200793851,394204.88609033154,404835.05308485834,5050797,006400.KS,삼성SDI
2024-02-20,410973.29706264805,417724.47217026586,393443.9804257181,405584.226297992,4967065,006400.KS,삼성SDI
2024-02-21,404871.3379988919,404871.3379988919,383588.48319239594,394229.9105956439,2174540,006400.KS,삼성SDI
2024-02-22,388834.51900672243,397551.59316021134,382717.97982889717,390134.78649455425,3723788,006400.KS,삼성SDI
2024-02-23,392223.92632409686,399943.4804522782,382447.21775748016,391195.3491048792,2451789,006400.KS,삼성SDI
2024-02-26,387077.9928360736,387077.9928360736,377693.36734930205,382385.68009268783,4394532,006400.KS,삼성SDI
2024-02-27,390214.64038146206,393314.5463253052,377585.6612303465,385450.10377782583,4570218,006400.KS,삼성SDI
2024-02-28,389028.2970931639,389028.2970931639,372996.7107517784,381012.50392247114,2782979,006400.KS,삼성SDI
2024-02-29,381645.3204748585,383785.81560755917,374174.6461018147,378980.23085468693,1138492,006400.KS,삼성SDI
2024-03-01,384012.7375693232,384012.7375693232,365205.30793852574,374609.0227539245,1996506,006400.KS,삼성SDI
2024-03-04,383727.10963363876,393620.7497196563,383727.10963363876,388673.92967664753,1148706,006400.KS,삼성SDI
2024-03-05,382149.80094104144,395376.8915667854,382149.80094104144,388763.3462539134,2897137,006400.KS,삼성SDI
2024-03-06,391425.9550387536,391425.9550387536,370041.531210918,380733.7431248358,2641402,006400.KS,삼성SDI
2024-03-07,379335.4405077737,395039.6036159562,379335.4405077737,387187.52206186496,3717790,006400.KS,삼성SDI
2024-03-08,388224.6935043974,388224.6935043974,367629.72103510465,377927.207269751,5327368,006400.KS,삼성SDI
2024-03-11,377871.58296593325,384608.68527320056,374781.06587998994,379694.87557659525,2062405,006400.KS,삼성SDI
2024-03-12,372004.9411302432,372004.9411302432,358001.4367442157,365003.18893722945,5603371,006400.KS,삼성SDI
2024-03-13,362547.1607651558,362547.1607651558,348432.5345642457,355489.84766470076,2177480,006400.KS,삼성SDI
