Date,Open,High,Low,Close,Volume,Symbol,Name
2024-01-19,14665.614404674008,14819.08531946599,14665.614404674008,14742.34986207,1314000,^IXIC,NASDAQ
2024-01-22,14915.277457550257,14965.91959977091,14786.921715108834,14876.420657439872,1944824,^IXIC,NASDAQ
2024-01-23,14787.422280501976,14992.099984448187,14678.841340451214,14835.4706624497,1911896,^IXIC,NASDAQ
2024-01-24,14904.197362232413,14933.488722938213,14764.50494176231,14848.996832350262,1128187,^IXIC,NASDAQ
2024-01-25,14939.34476873121,15063.523305288647,14788.575458332507,14926.049381810577,1972652,^IXIC,NASDAQ
2024-01-26,15069.27196800833,15135.969780564305,14952.333179127461,15044.151479845883,700068,^IXIC,NASDAQ
2024-01-29,14932.651030226481,15213.43971050817,14894.298413569797,15053.869062038983,819141,^IXIC,NASDAQ
2024-01-30,15188.465219959866,15345.89658735276,15026.760598448198,15186.32859290048,721387,^IXIC,NASDAQ
2024-01-31,15264.36285779735,15509.62026070258,15072.767584536403,15291.193922619492,1596219,^IXIC,NASDAQ
2024-02-01,15309.370826650533,15567.643063423046,15171.163079386284,15369.403071404664,1295979,^IXIC,NASDAQ
2024-02-02,15137.527133807434,15265.302658213917,15049.6187684073,15157.460713310607,1465062,^IXIC,NASDAQ
2024-02-05,14914.97168221711,15041.409356051523,14844.551711038483,14942.980533545004,1078010,^IXIC,NASDAQ
2024-02-06,14779.6633077546,15009.431139223954,14675.082760340978,14842.256949782466,1930790,^IXIC,NASDAQ
2024-02-07,14914.586870006304,14993.372804974137,14799.91310378124,14896.642954377689,919154,^IXIC,NASDAQ
2024-02-08,14830.892920615273,15071.800560513455,14633.377223602305,14852.58889205788,1597052,^IXIC,NASDAQ
2024-02-09,14936.917345162505,14952.82213600528,14774.705229373205,14863.763682689241,1694786,^IXIC,NASDAQ
2024-02-12,14865.386138739028,14974.409374660028,14802.198553689406,14888.303964174718,804538,^IXIC,NASDAQ
2024-02-13,14786.21293903518,14990.481816164789,14685.292062364577,14837.886939264683,701533,^IXIC,NASDAQ
2024-02-14,14847.116102687172,14847.116102687172,14699.287538341465,14773.20182051432,1081246,^IXIC,NASDAQ
2024-02-15,14827.569989153442,14950.244772556509,14613.335984490312,14781.79037852341,1511236,^IXIC,NASDAQ
2024-02-16,14906.32581232395,14906.32581232395,14735.617846556223,14820.971829440086,1002415,^IXIC,NASDAQ
2024-02-19,14638.02037967223,14812.769966104706,14638.02037967223,14725.39517288847,940920,^IXIC,NASDAQ
2024-02-20,14805.345634989184,14876.532531807594,14662.00720162093,14769.269866714263,1376385,^IXIC,NASDAQ
2024-02-21,14734.277406949173,14920.607228134313,14521.251479929253,14720.929354031783,1407814,^IXIC,NASDAQ
2024-02-22,14749.353272642918,14993.943019404971,14694.945354558651,14844.444186981811,1491209,^IXIC,NASDAQ
2024-02-23,14987.23119409407,14987.23119409407,14779.329569432168,14883.28038176312,1883660,^IXIC,NASDAQ
2024-02-26,14784.542329139795,15034.74478352507,14699.29144807263,14867.01811579885,1545456,^IXIC,NASDAQ
