Date,Open,High,Low,Close,Volume,Symbol,Name
2024-01-19,191982.51378144269,194118.52380724766,189846.5037556377,191982.51378144269,1475271,068270.KS,셀트리온
2024-01-22,191428.3396701965,193913.33211456623,189181.90483789743,191547.61847623184,3603564,068270.KS,셀트리온
2024-01-23,192491.34770250582,198962.41690179272,189286.8955486488,194124.65622522077,2563107,068270.KS,셀트리온
2024-01-24,196989.9037507839,203279.83924772113,196989.9037507839,200134.8714992525,4877698,068270.KS,셀트리온
2024-01-25,200274.27076988318,202181.91346132284,196413.47418622655,199297.6938237747,5044590,068270.KS,셀트리온
2024-01-26,200741.6437469049,200741.6437469049,196186.5233721127,198464.0835595088,3349319,068270.KS,셀트리온
2024-01-29,202980.65236272756,210850.84951799954,198812.46265158182,204831.65608479068,3886487,068270.KS,셀트리온
2024-01-30,205663.73693123678,212050.3497922485,204105.59109379258,208077.97044302055,3633849,068270.KS,셀트리온
2024-01-31,207847.1455227895,210700.58904120335,201755.93871926764,206228.2638802355,3561857,068270.KS,셀트리온
2024-02-01,208241.68924188177,211811.95779376445,205326.44686416752,208569.202328966,1760753,068270.KS,셀트리온
2024-02-02,210722.888754872,210725.1015134825,202755.68600537744,206740.39375942998,1385265,068270.KS,셀트리온
2024-02-05,202998.12113057045,210960.66340340168,198875.45840367384,204918.06090353776,5085146,068270.KS,셀트리온
2024-02-06,201075.45086026628,210948.88658775776,201075.45086026628,206012.16872401204,4573596,068270.KS,셀트리온
2024-02-07,202929.02702377824,202929.02702377824,193534.96208981943,198231.99455679883,1854667,068270.KS,셀트리온
2024-02-08,196896.0700793259,196896.0700793259,186088.79493340265,191492.43250636428,3002653,068270.KS,셀트리온
2024-02-09,194320.1220280145,194862.87247043443,184006.53270510663,189434.70258777053,4800964,068270.KS,셀트리온
2024-02-12,187716.96883270907,187716.96883270907,183667.25656333214,185692.11269802062,4484458,068270.KS,셀트리온
2024-02-13,185168.0502097088,192513.00942215018,181391.0381305624,186952.0237763563,1647960,068270.KS,셀트리온
2024-02-14,187589.3847260651,187669.1110346043,179631.61099963082,183650.36101711757,4643664,068270.KS,셀트리온
2024-02-15,183334.0843746446,183334.0843746446,173775.48463596613,178554.78450530538,3106811,068270.KS,셀트리온
2024-02-16,180513.72967020838,187242.3381287178,180513.72967020838,183878.0338994631,4872668,068270.KS,셀트리온
2024-02-19,183776.0092490354,187948.55194067422,178330.78180276905,183139.66687172165,5050797,068270.KS,셀트리온
2024-02-20,185916.49152834082,188970.59455321555,177986.56257353915,183478.57856337735,4967065,068270.KS,셀트리온
2024-02-21,183156.08147568925,183156.08147568925,173528.12334894104,178342.10241231514,2174540,068270.KS,셀트리온
2024-02-22,175901.33002685066,179844.76833438137,173134.32420831066,176489.54627134601,3723788,068270.KS,셀트리온
2024-02-23,177434.63333709148,180926.81258555446,173011.83660457443,176969.32459506445,2451789,068270.KS,셀트리온
2024-02-26,175106.7110448905,175106.7110448905,170861.28522944622,172983.99813716835,4394532,068270.KS,셀트리온
2024-02-27,176525.6706487567,177928.00905192381,170812.56103277585,174370.28504234983,4570218,068270.KS,셀트리온
2024-02-28,175988.9915421456,175988.9915421456,168736.60724485217,172362.7993934989,2782979,068270.KS,셀트리온
2024-02-29,172649.07354815034,173617.39277484824,169269.48276034478,171443.4377675965,1138492,068270.KS,셀트리온
2024-03-01,173720.04794802723,173720.04794802723,165211.9250198093,169465.98648391827,1996506,068270.KS,셀트리온
2024-03-04,173590.8353104557,178066.5296350827,173590.8353104557,175828.6824727692,1148706,068270.KS,셀트리온
2024-03-05,172877.29090189975,178860.97475640298,172877.29090189975,175869.13282915138,2897137,068270.KS,셀트리온
2024-03-06,177073.64632705523,177073.64632705523,167399.74030970107,172236.69331837815,2641402,068270.KS,셀트리온
2024-03-07,171604.1278487548,178708.3921119802,171604.1278487548,175156.25998036753,3717790,068270.KS,셀트리온
2024-03-08,175625.45658532268,175625.45658532268,166308.68332540453,170967.0699553636,5327368,068270.KS,셀트리온
2024-03-11,170941.906579827,173989.6433378765,169543.81551713837,171766.72942750744,2062405,068270.KS,셀트리온
2024-03-12,168287.94955891962,168287.94955891962,161953.03090809766,165120.49023350864,5603371,068270.KS,셀트리온
2024-03-13,164009.42986995148,164009.42986995148,157624.24182668267,160816.83584831707,2177480,068270.KS,셀트리온
2024-03-14,159670.02742503467,163390.80514959426,159670.02742503467,161530.41628731447,1602470,068270.KS,셀트리온
2024-03-15,161936.9266432775,166056.82891087586,161936.9266432775,163996.87777707668,2572623,068270.KS,셀트리온
2024-03-18,164796.6467217041,169240.3249895273,160041.58196501032,164640.9534772688,2904054,068270.KS,셀트리온
2024-03-19,163905.52955209833,168180.05142193753,160504.87874686104,164342.46508439927,1172779,068270.KS,셀트리온
2024-03-20,163560.7350654475,165621.50126853294,161248.40642218333,163434.95384535813,2119239,068270.KS,셀트리온
