Date,Open,High,Low,Close,Volume,Symbol,Name
2024-01-19,2480.9489551787615,2522.577446685778,2480.9489551787615,2501.7632009322697,1066906,^KS11,KOSPI
2024-01-22,2525.485558398196,2544.8774789196623,2498.6032390267283,2521.7403589731953,1930702,^KS11,KOSPI
2024-01-23,2559.3235881457313,2580.9798840516705,2536.4166362022843,2558.6982601269774,695085,^KS11,KOSPI
2024-01-24,2533.0419175017355,2555.2033536171634,2489.9645408904034,2522.5839472537837,678832,^KS11,KOSPI
2024-01-25,2508.62386850629,2532.9712041274956,2505.384411794395,2519.1778079609453,1819079,^KS11,KOSPI
2024-01-26,2511.372538049394,2543.8671831285724,2475.4902515182985,2509.6787173234356,1238070,^KS11,KOSPI
2024-01-29,2473.5471499859236,2493.988638464977,2429.7662288447664,2461.8774336548718,1995814,^KS11,KOSPI
2024-01-30,2464.7738746950654,2493.831719746547,2429.575982253759,2461.703851000153,679667,^KS11,KOSPI
2024-01-31,2439.2456374766334,2500.907973108231,2432.74859614031,2466.8282846242705,825239,^KS11,KOSPI
2024-02-01,2460.844959409259,2503.6432235336265,2449.800759880281,2476.7219917069538,1750695,^KS11,KOSPI
2024-02-02,2509.456826485246,2512.9066419005403,2455.4669047458256,2484.186773323183,1506962,^KS11,KOSPI
2024-02-05,2458.7634901415718,2484.3159595190614,2448.622460733658,2466.46921012636,1291626,^KS11,KOSPI
2024-02-06,2453.5481680663656,2453.8152105117956,2428.853660140512,2441.3344353261537,605913,^KS11,KOSPI
2024-02-07,2410.7276856484636,2435.3584783221913,2369.1838719315956,2402.2711751268935,558365,^KS11,KOSPI
2024-02-08,2359.120450109013,2385.5256585638754,2359.120450109013,2372.323054336444,601956,^KS11,KOSPI
2024-02-09,2351.189410867817,2377.024872623846,2346.481822313599,2361.7533474687225,762384,^KS11,KOSPI
2024-02-12,2360.823674275492,2365.0823754347603,2296.111640680415,2330.5970080575876,679641,^KS11,KOSPI
2024-02-13,2367.547670220169,2375.2146115249802,2339.9893760765576,2357.601993800769,1219295,^KS11,KOSPI
2024-02-14,2338.836143359883,2349.1343471437804,2300.3544898545615,2324.744418499171,634788,^KS11,KOSPI
2024-02-15,2280.5374045205713,2301.563979095185,2261.104556081401,2281.3342675882927,1288402,^KS11,KOSPI
2024-02-16,2287.7654475714767,2309.990497315019,2253.5817712261237,2281.7861342705714,1589646,^KS11,KOSPI
2024-02-19,2275.2673279228925,2290.899793007057,2229.3909814507538,2260.1453872289053,1430833,^KS11,KOSPI
2024-02-20,2248.018955660147,2261.1652738717294,2208.687613032115,2234.9264434519223,991078,^KS11,KOSPI
2024-02-21,2272.58774002723,2303.8872108293262,2257.478265681517,2280.6827382554216,954388,^KS11,KOSPI
2024-02-22,2322.723175163945,2328.815374912327,2280.587902220624,2304.7016385664756,1676213,^KS11,KOSPI
2024-02-23,2359.772574915456,2373.70280265636,2341.6543588717473,2357.6785807640535,1780220,^KS11,KOSPI
2024-02-26,2350.7293226314855,2379.4597465621846,2348.4176522239422,2363.9386993930634,1640855,^KS11,KOSPI
2024-02-27,2365.2567447900005,2391.270540007483,2331.44492585889,2361.3577329331865,668835,^KS11,KOSPI
2024-02-28,2372.0516355160416,2390.5982874555903,2364.51606672833,2377.55717709196,559384,^KS11,KOSPI
2024-02-29,2361.2843625674345,2385.4624451356685,2325.442769951864,2355.452607543766,1671137,^KS11,KOSPI
2024-03-01,2393.3990458831863,2393.3990458831863,2362.7061903883846,2378.0526181357855,1130732,^KS11,KOSPI
2024-03-04,2415.176255781426,2439.684956604426,2380.800373113178,2410.242664858802,1295803,^KS11,KOSPI
2024-03-05,2394.718910157173,2437.730716129722,2368.9758459051063,2403.3532810174142,1350853,^KS11,KOSPI
2024-03-06,2410.315258163065,2427.2807954434957,2377.6805792048026,2402.480687324149,1320873,^KS11,KOSPI
2024-03-07,2404.216468401559,2438.3446984072043,2385.964629129043,2412.1546637681236,620452,^KS11,KOSPI
2024-03-08,2376.4672563297554,2403.219649153989,2344.4764029187895,2373.8480260363895,908141,^KS11,KOSPI
2024-03-11,2360.258393264392,2381.389447683648,2347.9005414635208,2364.6449945735844,1440009,^KS11,KOSPI
2024-03-12,2381.7887291625916,2389.3003270100444,2335.843808996504,2362.572068003274,1061595,^KS11,KOSPI
2024-03-13,2404.060787177429,2429.028867529972,2358.588554106481,2393.8087108182267,998083,^KS11,KOSPI
2024-03-14,2393.2832144499257,2414.43375936108,2382.545707807445,2398.4897335842625,558846,^KS11,KOSPI
2024-03-15,2402.6191563204948,2420.3153454610947,2393.345100531561,2406.830222996328,968299,^KS11,KOSPI
2024-03-18,2403.426905765998,2429.2295118109214,2368.2069043855354,2398.7182080982284,1437987,^KS11,KOSPI
2024-03-19,2358.6503547303687,2376.7948931515693,2312.674573954212,2344.7347335528907,1206119,^KS11,KOSPI
2024-03-20,2348.2854800520067,2368.8544102738883,2340.5791711619036,2354.716790717896,1413060,^KS11,KOSPI
2024-03-21,2355.225992052967,2375.264940063999,2309.2588368814268,2342.261888472713,1046728,^KS11,KOSPI
2024-03-22,2396.2719627651272,2411.070818852441,2360.9502879084935,2386.010553380467,540217,^KS11,KOSPI
2024-03-25,2374.4900487196423,2410.181305659308,2344.10025281373,2377.140779236519,1939872,^KS11,KOSPI
2024-03-26,2374.8636000686,2423.001920722169,2360.0427356026466,2391.522328162408,1491286,^KS11,KOSPI
2024-03-27,2361.245514453213,2384.95236065564,2359.3905117705513,2372.1714362130956,994891,^KS11,KOSPI
2024-03-28,2353.262239035453,2400.8423000294288,2341.938427552247,2371.390363790838,510542,^KS11,KOSPI
2024-03-29,2379.4641277687474,2392.5387743044994,2356.0669321315536,2374.3028532180265,1977620,^KS11,KOSPI
2024-04-01,2388.4694722411805,2407.7479269708747,2360.891176905244,2384.3195519380592,836108,^KS11,KOSPI
2024-04-02,2371.195684031734,2390.6879566068205,2351.807752842977,2371.247854724899,1335663,^KS11,KOSPI
2024-04-03,2389.6386882867528,2405.124019805709,2368.760804789349,2386.9424122975292,524328,^KS11,KOSPI
2024-04-04,2377.7471470504142,2415.3963243912053,2349.9320376508676,2382.6641810210367,516127,^KS11,KOSPI
2024-04-05,2366.0972302512973,2431.9591492715936,2366.0972302512973,2399.0281897614454,977314,^KS11,KOSPI
2024-04-08,2434.378671463032,2447.7043991425735,2376.36113431004,2412.032766726307,1224160,^KS11,KOSPI
2024-04-09,2418.820423639807,2433.5718273039442,2371.5523805329317,2402.562103918438,1787530,^KS11,KOSPI
2024-04-10,2387.5609431274856,2417.933782274944,2346.6216624181825,2382.277722346563,1089459,^KS11,KOSPI
2024-04-11,2389.913964992015,2416.228130214014,2364.751420318117,2390.489775266066,941872,^KS11,KOSPI
