Date,Open,High,Low,Close,Volume,Symbol,Name
2024-01-19,2529.664434503709,2570.8748910065683,2498.930475476372,2534.90268324147,1040554,^KS11,KOSPI
2024-01-22,2507.332924090044,2520.51335632119,2495.2099500065756,2507.8616531638827,1884683,^KS11,KOSPI
2024-01-23,2483.6144749119785,2489.959540983307,2457.2800260162153,2473.619783499761,1160483,^KS11,KOSPI
2024-01-24,2482.778122239175,2489.1356876066448,2454.1791912492918,2471.6574394279683,785468,^KS11,KOSPI
2024-01-25,2516.5951472388565,2563.269922921867,2494.3366964530874,2528.8033096874774,540126,^KS11,KOSPI
2024-01-26,2532.9715588012873,2589.094216970089,2521.12946161617,2555.1118392931294,665741,^KS11,KOSPI
2024-01-29,2556.3491099909565,2568.9137799032433,2542.171142782012,2555.5424613426276,1488385,^KS11,KOSPI
2024-01-30,2577.6171708248285,2619.5713140633698,2543.249991817786,2581.410652940578,1532433,^KS11,KOSPI
2024-01-31,2540.303676614996,2567.4067224460496,2540.303676614996,2553.855199530523,1734420,^KS11,KOSPI
2024-02-01,2582.740372404232,2602.182268271463,2566.315262187661,2584.2487652295617,1828226,^KS11,KOSPI
2024-02-02,2585.980957271873,2615.730175255139,2584.1057163070323,2599.9179457810856,539433,^KS11,KOSPI
2024-02-05,2567.70107308738,2609.713869016148,2558.8556543513146,2584.284761683731,1474750,^KS11,KOSPI
2024-02-06,2604.6845266425125,2631.116289217315,2557.253340336366,2594.1848147768405,1035116,^KS11,KOSPI
2024-02-07,2623.549361609614,2646.9504183551753,2574.9440630954946,2610.9472407253347,1533515,^KS11,KOSPI
2024-02-08,2629.420442248878,2652.2471169911187,2603.4961668365886,2627.8716419138536,1561181,^KS11,KOSPI
2024-02-09,2649.993378726453,2655.9226409764406,2624.7430498467365,2640.3328454115886,1676916,^KS11,KOSPI
2024-02-12,2638.11162707626,2684.312529515801,2616.77468026534,2650.5436048905704,1412549,^KS11,KOSPI
2024-02-13,2617.9744888047103,2631.1055197118703,2570.9642038530014,2601.034861782436,1988789,^KS11,KOSPI
2024-02-14,2662.732286022465,2709.5030479531797,2662.732286022465,2686.1176669878223,865668,^KS11,KOSPI
2024-02-15,2704.998925062401,2761.641589853967,2684.522664441622,2723.082127147795,1193005,^KS11,KOSPI
2024-02-16,2704.73733567269,2742.9414156460957,2680.7576146136635,2711.84951512988,800331,^KS11,KOSPI
2024-02-19,2703.7906351587103,2721.3467631138037,2677.634100451752,2699.4904317827777,1525930,^KS11,KOSPI
2024-02-20,2684.616074707543,2716.561202796471,2662.2826825173006,2689.421942656886,1188006,^KS11,KOSPI
2024-02-21,2710.7513563546872,2750.615598869808,2670.509784370513,2710.5626916201604,766960,^KS11,KOSPI
2024-02-22,2648.2035496409458,2683.3141198245107,2642.666134644165,2662.9901272343377,950302,^KS11,KOSPI
2024-02-23,2681.115109244493,2693.8140890980044,2653.223391409227,2673.5187402536158,1166413,^KS11,KOSPI
2024-02-26,2715.944058679914,2715.944058679914,2675.813650536554,2695.878854608234,1813597,^KS11,KOSPI
2024-02-27,2722.178809746073,2763.4261466733064,2695.851442845145,2729.6387947592257,1851677,^KS11,KOSPI
2024-02-28,2729.7461023331734,2769.9282917158234,2702.37285741045,2736.1505745631366,1446422,^KS11,KOSPI
2024-02-29,2745.423876455157,2761.6165989678693,2729.217972640232,2745.4172858040506,692740,^KS11,KOSPI
2024-03-01,2743.3108219426767,2775.6582746050294,2732.8031893993248,2754.2307320021773,1370703,^KS11,KOSPI
